,CATALOGUE GENERAL DES SERVICES PUBLICS,,,,,,,,,,,,,,,,,COLLECTE DETAILLEE,,,,,,,,,,,,
43,MID/CRA/B/P4,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Autorisation d'activité,"Demande d'autorisation pour installer des pylônes, relais , antennes",G2B,Article 10.12.01.- du Code général des impôts,1 000 000 Ariary,"Autorisation du propriétaire du terrain,
Autorisation  du fokontany,
Motif de l'entreprise
Permis environnemental","Arrêté portant autorisation d'implantation d'un pylone, relais ou antenne",Commune Rurale d'Ambohimangakely Porte 12,Toute entreprise souhaitant installer un pylône ou relais ou antenne au niveau de la commune ,AUTORISATION,1 an ,Indéfini,1semaine,Citoyenneté,"Etape 1 : Dépôt de dossier à la Porte 12
Etape 2 : Lecture du dossier par le Maire
Etape 3 : Lecture du dossier par le SG à la Porte 17
Etape 4 : Transfert du dossier au Service technique à la Porte 16
Etape 5 : Paiement de droits et taxes liés
Etape 6 : Sortie de l'autorisation  ",,,,,,,,,,,,
45,MID/CRA/B/P6,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),"Service relatif à l'obtention d'extraction de pierre, de sable au niveau propriétaire","Demande d'autorisation d'extraction de pierre, de sable au niveau propriétaire",G2B,Loi n° 2015- 052  relative à l’Urbanisme et à l’Habitat,10 000 Ariary/m3,"Autorisation du fokontany
Demande de permis d'extraction 
Autorisation environnement 
Autorisation mine
Certificat de situation juridique
Acte de notoriété
",Permis d'extraction,Commune Rurale d'Ambohimangakely Porte 12,Toute société dont l'activité est d'extraire les ressources naturelles du sol,AUTORISATION,1 an,Indéfini,1mois,Ressources naturelles,"Etape 1 : Visa du fokontany de la demande
Etape 2 : Visa de la commune
Etape 3 : Demande d'autorisation auprès du Ministère des Mines et des Ressources Stratégiques
Etape 4 : Demande d'autorisation environnemental auprès du Ministère de l'Environnement et du Développement Durable
Etape 5 : Dépôt de la demande à la porte 12
Etape 6 : Transfert du dossier au SG pour contrôle,
Etape 7 : Descente du personnel technique pour études,
Etape 8 : Elaboration d'un rapport par les techniciens
Etape 9 : Paiement des droits et taxes liés
Etape 10 : Sortie de l'Autorisation","Fokontany
Ministère des Mines et des Ressources Stratégiques (MMRS)
Ministère de l'Environnement et du Développement Durable (MEDD)",,,,,,,,,,,
46,MID/CRA/C/P12,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service relatif à l'octroi du permis d'inhumation,Permis d'inhumation,G2C,Loi n° 2011-002 Portant Code de la Santé,Gratuit,"Une demande d'inhumation rédigée par la personne en charge des obsèques,                  
Autorisation de la commune réceptrice si c'est pas Ambohimangakely                                                                                                                                                                                                                                                                                                 Acte de décès,                                                                                                                                                                                                                                                                                                                                                                                                                           Certificat de décès d'un médécin",Permis d'inhumation,Commune Rurale d'Ambohimangakely Porte 17,Toute personne qui veut avoir une autorisation pour les funérailles et la mise en terre.,AUTORISATION,1 jour,Indéfini,1jour ,Etat civil,"Etape 1 : Visa du fokontany de la demande
Etape 2 : Dépôt de la demande à la commune
Etape 3 : Paiement de droits et taxes liés
Etape 4 : Sortie de l'autorisation",,,,,,,,,,,,
47,MID/CRA/C/P13,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de conformité,G2C,Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat,"50 000 Ariary (constitution de dossier),                                       
60 000 Ariary (cas particulier: usine),                                        
300 000 Ariary (cas d'une société)","Demande adressée au Maire,
Photocopie permis de construire,
Photocopie plan autorisé,
Photocopie CIN certifiée",Certificat de conformité,Commune Rurale d'Ambohimangakely Porte 12,"Lors de la construction d'une maison, l'achèvement du chantier doit faire l'objet d'une déclaration attestant la fin des travaux et leur conformité avec le permis de construire qui a été déposé au tout début des travaux.",CERTIFICAT,A vie,Indéfini,3jours,Patrimoine,"Etape 1 : Dépôt de dossier à la Porte12 pour lecture par le Maire
Etape 2 : Lecture par le Secrétaire Général
Etape 3 : Descente Agent technique pour contrôle de conformité
Etape 4 : Elaboration d'un rapport par technicien
Etape 5 : Paiement de droits et taxes liés
Etape 6 : Sortie de l'Autorisation",,,,,,,,,,,,
48,MID/CRA/B/P7,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de conformité,G2B,Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat,"50 000 Ariary (constitution de dossier),                                       
60 000 Ariary (cas particulier: usine),                                        
300 000 Ariary (cas d'une société)","Demande adressée au Maire,
Photocopie permis de construire,
Photocopie plan autorisé,
Photocopie CIN certifiée",Certificat de conformité,Commune Rurale d'Ambohimangakely Porte 12,"Lors de la construction d'une maison, l'achèvement du chantier doit faire l'objet d'une déclaration attestant la fin des travaux et leur conformité avec le permis de construire qui a été déposé au tout début des travaux.",CERTIFICAT,A vie,Indéfini,3jours,Patrimoine,"Etape 1 : Dépôt de dossier à la Porte 12 pour lecture par le Maire
Etape 2 : Lecture par le Secrtaire Général
Etape 3 : Descente Agent technique pour contrôle de conformité
Etape 4 : Elaboration d'un rapport par technicien
Etape 5 : Paiement de droits et taxes liés
Etape 6 : Sortie de l'Autorisation",Firaisana,,,,,,,,,,,
49,MID/CRA/B/P8,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de nivellement et terrassement,G2B,Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat,50 000 Ariary (constitution de dossier),"Demande adressée au Maire,
Un certificat d'immatriculation et de situation juridique moins de 3 mois,
Plan (01),
Photocopie CIN certifiée,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (Acte de notoriété, acte de vente, offre, autorisation, acte de partage,...)
Plan d'implantation",Permis de nivellement et terrassement,Commune Rurale d'Ambohimangakely Porte 12,Toute personne souhaitant rendre à plat son terrain doit demander ce permis auprès de la mairie,AUTORISATION,1 an,Indéfini,1semaine,Patrimoine,"Etape 1 : Dépôt de dossier à la Porte 12 pour lecture par le Maire
Etape 2 : Transfert du dossier au Secrétaire Général
Etape 3 : Descente des Agents techniques pour contrôle géographique et environnemental
Etape 4 : Etudes par les techniciens conformément à la loi 2015-052
Etape 5 : Elaboration d'un Rapport par les techniciens
Etape 6 : Paiement de droits et taxes liés
Etape 7 : Sortie de l'autorisation
","MINJUS
MATSF",,,Aucun,,,,,,,,
50,MID/CRA/C/P14,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de nivellement et terrassement,G2C,Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat,50 000 Ariary (constitution de dossier),"Demande adressée au Maire,
Un certificat d'immatriculation et de situation juridique moins de 3 mois,
Plan (01),
Photocopie CIN certifiée,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (Acte de notoriété, acte de vente, offre, autorisation, acte de partage,...)
Plan d'implantation",Permis de nivellement et terrassement,Commune Rurale d'Ambohimangakely Porte 12,Toute personne souhaitant rendre à plat son terrain doit demander ce permis auprès de la mairie,AUTORISATION,1 an,Indéfini,1semaine,Patrimoine,"Etape 1 : Dépôt de dossier à la Porte 12 pour lecture par le Maire
Etape 2 : Transfert du dossier au Secrétaire Général
Etape 3 : Descente des Agents techniques pour contrôle géographique et environnemental
Etape 4 : Etudes par les techniciens conformément à la loi 2015-052
Etape 5 : Elaboration d'un Rapport par les techniciens
Etape 6 : Paiement de droits et taxes liés
Etape 7 : Sortie de l'autorisation
","MINJUS
MATSF",,,Aucun,,,,,,,,
51,MID/CRA/B/P9,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de remblai,G2B,Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat,"10 000 Ariary/m-cube
Droit de camion/j : 10 000Ar/camion/j
Droit APIPA 5200Ar","Demande adressée au Maire,
Un certificat d'immatriculation et de situation juridique moins de 3 mois,
Plan (01),
Photocopie CIN certifiée,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (acte de notoriété, acte de vente, offre, autorisation, acte de partage,...)
Contrat bail pour les entreprises
Alignement SRATA,
Autorisation APIPA,
Dérogation ministérielle au cas où l'activité est proche de ROCADE, BY-PASS et RN, plan d'implantation, permis de remblai",Permis de remblai,Commune Rurale d'Ambohimangakely Porte 12,"Toute personne morale qui souhaite aplanir un terrain, à niveler des fouilles, à rehausser le niveau du sol.",AUTORISATION,1 an,5 à 10 par an,1mois,Patrimoine,"Etape 1 : Dépôt de dossier à la Porte 12
Etape 2 : Contrôle du Secrétaire Général
Etape 3 : Transfert du dossier par le SG vers l'Autorité pour la Protection contre les Innondations de la Plaine d'Antananarivo (APIPA)
Etape 4 : Avis favorable d'APIPA (étude hydrolique)
Etape 5 : Paiement de droits et taxes liés
Etape 6 : Sortie de l'Autorisation de remblai","MINJUS
MATSF
APIPA
",,,Aucun,,,,,,,,
52,MID/CRA/B/P10,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de déblai,G2B,Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat,"10 000 MGA/m²
Droit de camion/j : 10 000Ar/camion/j","Demande adressée au Maire,
Un certificat d'immatriculation et de situation juridique moins de 3 mois,
Plan (01),
Photocopie CIN certifiée,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (Acte de notoriété, acte de vente, offre, autorisation, acte de partage,...) 
Alignement SRATA,
Autorisation APIPA,
Contrat d'emprunt de l'entreprise (pour G2B)
Dérogation ministérielle au cas où l'activité est proche de ROCADE, BY-PASS et RN, plan d'implantation, permis de remblai
Autorisation de circuler pour les camions en services
Photocopie de la carte grise",Permis de déblai,Commune Rurale d'Ambohimangakely Porte 12,"Toute personne morale qui souhaite enlever des terres, des décombres pour mettre un terrain à niveau, pour creuser des fondations, un fossé",AUTORISATION,1 an,5 à 10 par an,15jours ,Patrimoine,"Etape 1 : Dépôt de dossier à la Porte 12
Etape 2 : Contrôle du Secrétaire Général
Etape 3 : Descentes de techniciens pour études (état de routes actuelles)
Etape 4 : Remise en état des routes et des canaux d'évacuation par le citoyen 
Etape 5 : ou l'entreprise
Etape 6 : Paiement de droit
Etape 7 : Sortie de l'Autorisation de déblai","MINJUS
MATSF
APIPA
",,,,,,,,,,,
53,MID/CRA/C/P17,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de construction d'un tombeau,G2C,Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat,100 000 Ar,"Demande adressée au Maire,
Un certificat d'immatriculation et de situation juridique moins de 3 mois pour les terrains privés,
Plan (01),
Photocopie CIN certifiée,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (Acte de notoriété, acte de vente, offre, autorisation, acte de partage,...)
Plan détaillé de construction (02 exemplaires) : implantation, fondation, 4 façades, toiture, coupe
",Permis de construction de tombeau,Commune Rurale d'Ambohimangakely Porte 12,Toute personne qui souhaite avoir une autorisation pour la construction d'un tombeau,AUTORISATION,1 an,Indéfini,15jours ,Patrimoine,"Etape 1 : Demande adressée au maire à faire viser par le fokontany
Etape 2 : Dépôt de dossier à la Porte 12
Etape 3 : Descente pour études par les techniciens
Etape 4 : Elaboration de rapport par les techniciens
Etape 5 : Paiement de droit lié à la reconstitution de dossier
Etape 6 : Sortie de l'Autorisation","MINJUS
MATSF",,,Aucun,,,,,,,,
54,MID/CRA/C/P18,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de construction d'une maison,G2C,"▪ Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat
▪ Ordonnance n°62-115 du 1er octobre 1962 relative aux permis de construire des bâtiments et aux lotissements",5 000 Ariary /m²,"Demande adressée au Maire,
Un certificat d'immatriculation et de situation juridique de moins de 3 mois,
Plan (01),
Photocopie CIN certifiée,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (copie de l'acte de notoriété, acte de vente, offre, autorisation, acte de partage,...)
Plan détaillé de construction(02 exemplaires) avec implantation,
Assainissement, fondation, 4 façades, toiture, coupe , assainissement, rez de chaussée, étage, fosse (septique ou perdue , puisard),
Plan autorisé SRATA (borne RN, +3étages,+500m2 surface bâtie),
Prescription d'urbanisme",Permis de construction,Commune Rurale d'Ambohimangakely Porte 12,Toute personne qui souhaite avoir une autorisation pour la construction d'une maison,AUTORISATION,1 an,Indéfini,2semaines,Patrimoine,"Etape 1 : Visa du fokontany de la demande
Etape 2 : Dépôt de dossier à la porte 12
Etape 3 : Descente des techniciens pour études
Etape 4 : Rapport d'études par les techniciens
Etape 5 : Descente pour alignement (selon le plan d'urbanisme),
Etape 6 : Paiement du droit
Etape 7 : Sortie du permis","Fokontany,
Firaisana
MINJUS
MATSF",,,,,,,,,,,
55,MID/CRA/B/P11,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de construction d'une maison,G2B,"▪ Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat
▪ Ordonnance n°62-115 du 1er octobre 1962 relative aux permis de construire des bâtiments et aux lotissements",5 000 Ariary /m²,"Demande adressée au Maire,
Un certificat d'immatriculation et de situation juridique de moins de 3 mois,
Plan (01),
Photocopie CIN certifiée,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (copie de l'acte de notoriété, acte de vente, offre, autorisation, acte de partage,...)
Plan détaillé de construction(02 exemplaires) avec implantation,
Assainissement, fondation, 4 façades, toiture, coupe , assainissement, rez de chaussée, étage, fosse (septique ou perdue , puisard),
Plan autorisé SRATA (borne RN, +3étages,+500m2 surface bâtie),
Prescription d'urbanisme",Permis de construction,Commune Rurale d'Ambohimangakely Porte 12,Toute personne qui souhaite avoir une autorisation pour la construction d'une maison,AUTORISATION,1 an,Indéfini,2semaines,Patrimoine,"Etape 1 : Visa du fokontany de la demande
Etape 2 : Dépôt de dossier à la porte 12
Etape 3 : Descente des techniciens pour études
Etape 4 : Rapport d'études par les techniciens
Etape 5 : Descente pour alignement (selon le plan d'urbanisme),
Etape 6 : Paiement du droit
Etape 7 : Sortie du permis","Fokontany,
Firaisana
MINJUS
MATSF",,,,,,,,,,,
56,MID/CRA/C/P19,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,"Demande de permis de réhabilitation, d'élargissement et d'addition d'une étage",G2C,"▪ Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat
▪ Ordonnance n°62-115 du 1er octobre 1962 relative aux permis de construire des bâtiments et aux lotissements",50 000 Ariary,"Demande adressée au Maire,
Un certificat d'immatriculation et de situation juridique moins de 3 mois,
Plan (01),
Photocopie CIN certifiée,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (Copie de l'acte de notoriété, acte de vente, offre, autorisation, acte de partage,...)
Ancien permis de construire,
Plan autorisé STRATA( borne RN, +3étages,+500m2 surfaces batis),
Prescription d'urbanisme,
Plan de réhabilitation (sauf pour le remplacement ex: toit)","Permis de réhabilitation, d'élagissement et d'addition d'une étage",Commune Rurale d'Ambohimangakely Porte 12,Toute personne qui souhaite avoir une autorisation afin de réhabiliter sa maison,AUTORISATION,1 an,Indéfini,1jour ,Patrimoine,"Etape 1 : Dépôt de dossier à la porte 12
Etape 2 : Transfert du dossier au service technique 
Etape 3 : Contrôle de conformité
Etape 4 : Paiement des droits et taxes
Etape 5 : Sortie du permis","MINJUS
MATSF",,,,,,,,,,,
57,MID/CRA/B/P12,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,"Demande de permis de réhabilitation, d'élargissement et d'addition d'une étage",G2B,"▪ Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat
▪ Ordonnance n°62-115 du 1er octobre 1962 relative aux permis de construire des bâtiments et aux lotissements",50 000 Ariary,"Demande adressée au Maire,
Un certificat d'immatriculation et de situation juridique moins de 3 mois,
Plan (01),
Photocopie CIN certifiee,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (Copie de l'acte de notoriété, acte de vente, offre, autorisation, acte de partage,...)
Ancien permis de construire,
Plan autorisé SRATA( borne RN, +3étages,+500m2 surfaces batis),
Prescription d'urbanisme,
Plan de réhabilitation (sauf pour le remplacement ex: toit)","Permis de réhabilitation, d'élagissement et d'addition d'une étage",Commune Rurale d'Ambohimangakely Porte 12,Toute personne qui souhaite avoir une autorisation afin de réhabiliter sa maison,AUTORISATION,1 an,Indéfini,1jour ,Patrimoine,"Etape 1 : Dépôt de dossier à la porte 12
Etape 2 : Transfert du dossier au service technique 
Etape 3 : Contrôle de conformité
Etape 4 : Paiement des droits et taxes
Etape 5 : Sortie du permis","MINJUS
MATSF",,,,,,,,,,,
58,MID/CRA/C/P20,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de construction d'une clôture,G2C,"▪ Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat
▪ Ordonnance n°62-115 du 1er octobre 1962 relative aux permis de construire des bâtiments et aux lotissements",4 000 Ariary/m²,"Demande adressée au Maire,Un certificat d'immatriculation et de situation juridique moins de 3 mois,                                                                                                                                                                                                                                                                                                                            
Plan (01),
Photocopie CIN certifiée,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (Copie de l'acte de notoriété, acte de vente, offre, autorisation, acte de partage,...)
Ancien permis de construire,
Plan autorisé SRATA( borne RN, +3étages,+500m2 surface bâtie),
Plan de construction (implantation, assainissement, coupe, élévation)",Permis de construction,Commune Rurale d'Ambohimangakely Porte 12,Tout propriétaire de maison souhaitant installer une clôture,AUTORISATION,1 an,Indéfini,2semaines,Patrimoine,"Etape 1 : Dépôt de dossier à la Porte 12
Etape 2 : transfert au service technique 
Etape 3 : Contrôle de conformité 
Etape 4 : Descente alignement (selon le plan d'urbanisme),
Etape 5 : Paiement du droit","MINJUS
MATSF",,,,,,,,,,,
59,MID/CRA/B/P13,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de permis de construction d'une clôture,G2B,"▪ Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat
▪ Ordonnance n°62-115 du 1er octobre 1962 relative aux permis de construire des bâtiments et aux lotissements",4 000 Ariary/m²,"Demande adressée au Maire,Un certificat d'immatriculation et de situation juridique moins de 3 mois,                                                                                                                                                                                                                                                                                                                            
Plan (01),
Photocopie CIN certifiée,
Tout les documents relatifs au terrain s'il n'est pas inscrit au nom du propriétaire (Copie de l'acte de notoriété, acte de vente, offre, autorisation, acte de partage,...)
Ancien permis de construire,
Plan autorisé SRATA( borne RN, +3étages,+500m2 surface bâtie),
Plan de construction (implantation, assainissement, coupe, élévation)",Permis de construction,Commune Rurale d'Ambohimangakely Porte 12,Tout propriétaire de maison souhaitant installer une clôture,AUTORISATION,1 an,Indéfini,2semaines,Patrimoine,"Etape 1 : Dépôt de dossier à la Porte 12
Etape 2 : transfert au service technique 
Etape 3 : Contrôle de conformité 
Etape 4 : Descente alignement (selon le plan d'urbanisme),
Etape 5 : Paiement du droit","MINJUS
MATSF",,,,,,,,,,,
60,MID/CRA/C/P21,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de l'état civil,Demande d'acte de partage,G2C,"Loi n° 68-012 Relative aux successions, testaments et donations",Gratuit,"Certificat de situation juridique (2),                                                                                                                                                                                                                                                                                                                                                                                       Photocopie CIN certifiée (2),                                                                                                                                                                                                                                                                                                                                                                                                          Plan (5)",Acte de partage,Délégué d'arrondissement,Toute personne souhaitant effectuer le partage de ses biens ,AUTRE,03 mois ,20 par mois ,1jour à 1semaine,Patrimoine ,"Etape 1 : Dépôt de dossier au Délégué d'arrondissement
Etape 2 : Lecture de l'acte de notoriété par le délégué
Etape 3 : Sortie de l'acte de partage",MINJUS,,,,,,,,,,,
61,MID/CRA/C/P22,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service relatif à l'octroi du permis d'exhumation,Demande de permis d'exhumation,G2C,Loi n° 2011-002 Portant Code de la Santé,Gratuit,"Acte de décès, 
Demande de permis d'exhumation visé par le Fokotany ",Permis d'exhumation,Commune Rurale d'Ambohimangakely Porte 12,Toute famille souhaitant changer le tombeau de ses proches ou célébrer la coutume de l'exhumation,AUTORISATION,Au moment de l'exhumation ,1à 8 par an ,1jour,Social ,"Etape 1 : Visa de la demande de permis d'exhumation auprès du Fokontany,
Etape 2 : Dépôt de dossier à la Commune
Etape 3 : Lecture de l'acte par Secrétaire Général
Etape 4 : Sortie de l'autorisation d'exhumation",Fokontany,,,,,,,,,,,
62,MID/CRA/C/P23,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service d'organisation des marchés,Droit de place sur les marchés,G2C,"▪ Arrêté n° 924 Fixant les pénalités applicables à toutes contraventions aux droits de place établis sur les marchés et à la taxe d'abattage
▪ Circulaire n° 311 Relative aux tarifs des droits de place sur les marchés pour les bouchers",500 / 1 000 Ariary (selon la surface),Néant,Ticket de marché,Commune Rurale d'Ambohimangakely Porte 03,Tout commerçant ayant une place au sein du marché ,AUTRE,1 jour,645 tickets par jour,1semaine,Citoyenneté,"Etape 1 : Paiement du droit au percepteur au marché
Etape 2 : Descente pour études par les techniciens
Etape 3 : Sortie de l'autorisation",,,,,SVF14.2500P,,,,,,,
63,MID/CRA/B/P14,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service d'organisation des marchés,Droit de place sur les marchés,G2B,"▪ Arrêté n° 924 Fixant les pénalités applicables à toutes contraventions aux droits de place établis sur les marchés et à la taxe d'abattage
▪ Circulaire n° 311 Relative aux tarifs des droits de place sur les marchés pour les bouchers",500 / 1 000 Ariary (selon la surface),Néant,Ticket de marché,Commune Rurale d'Ambohimangakely Porte 03,Tout commerçant ayant une place au sein du marché ,AUTRE,1 jour,645 tickets par jours ,1semaine,Citoyenneté,"Etape 1 : Paiement du droit au percepteur au marché
Etape 2 : Descente pour études par les techniciens
Etape 3 : Sortie de l'autorisation",,,,,SVF14.2500P,,,,,,,
64,MID/CRA/C/P24,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de raccordement à l'eau,G2C,Arrêté n° 86/88 Fixant les conditions de raccordements et d'abonnements aux réseaux de distribution publique d'énergie électrique et d'eau potable à Madagascar,"20% du devis de la JIRAMA,
Taux/tMGAif maxima=25% du tMGAif moyen HT(cas usage industriel)","Photocopie du permis de construire,
Devis provenant de la JIRAMA, 
Lettre de demande de raccordement à l'eau",Raccordement à l'eau,Service de la JIRAMA,Toute personne souhaitant se raccorder à l'eau,AUTORISATION,A vie ,Indéfini,1mois,Accès à l'eau,"Etape 1 : Dépôt de dossier
Etape 2 : Envoi de la première demande à la JIRAMA
Etape 3 :Descente de la JIRAMA pour étude
Etape 4 : Devis de la JIRAMA
Etape 5 : Sortie du permis
Etape 6 : Paiement de droit","Firaisana
JIRAMA",,,,,,,,,,,
65,MID/CRA/B/P15,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de raccordement à l'eau,G2B,Arrêté n° 86/88 Fixant les conditions de raccordements et d'abonnements aux réseaux de distribution publique d'énergie électrique et d'eau potable à Madagascar,"20% du devis de la JIRAMA,
Taux/tMGAif maxima=25% du tMGAif moyen HT(cas usage industriel)","Photocopie du permis de construire,
Devis provenant de la JIRAMA, 
Lettre de demande de raccordement à l'eau",Raccordement à l'eau,Service de la JIRAMA,Toute personne souhaitant se raccorder à l'eau,AUTORISATION,A vie ,Indéfini,1mois,Accès à l'eau,"Etape 1 : Dépôt de dossier
Etape 2 : Envoi de la première demande à la JIRAMA
Etape 3 :Descente de la JIRAMA pour étude
Etape 4 : Devis de la JIRAMA
Etape 5 : Sortie du permis
Etape 6 : Paiement de droit","Firaisana
JIRAMA",,,,,,,,,,,
61,MID/CRA/C/P25,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de raccordement à l'éléctricité,G2C,Arrêté n° 86/88 Fixant les conditions de raccordements et d'abonnements aux réseaux de distribution publique d'énergie électrique et d'eau potable à Madagascar,"10% du devis de la JIRAMA,
Taux/tMGAif maxima=25% du tMGAif moyen HT (cas usage industriel)","Photocopie du permis de construire, 
Devis provenant de la JIRAMA, 
Lettre de demande de raccordement à l'éléctricité",Raccordement à l'électricité,Service de la JIRAMA,Toute personne souhaitant se raccorder à l'éléctricité,AUTORISATION,A vie ,Indéfini,1mois,Accès à l'énergie ,"Etape 1 : Dépôt de dossier
Etape 2 : Envoi de la première demande à la JIRAMA
Etape 3 : Descente de la JIRAMA pour étude
Etape 4 : Devis de la JIRAMA
Etape 5 : Sortie du permis
Etape 6 : Paiement de droit","Firaisana
JIRAMA",,,,,,,,,,,
66,MID/CRA/B/P16,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Demande de raccordement à l'éléctricité,G2B,Arrêté n° 86/88 Fixant les conditions de raccordements et d'abonnements aux réseaux de distribution publique d'énergie électrique et d'eau potable à Madagascar,"10% du devis de la JIRAMA,
Taux/tMGAif maxima=25% du tMGAif moyen HT (cas usage industriel)","Photocopie du permis de construire, 
Devis provenant de la JIRAMA, 
Lettre de demande de raccordement à l'éléctricité",Raccordement à l'électricité,Service de la JIRAMA,Toute personne souhaitant se raccorder à l'éléctricité,AUTORISATION,A vie ,Indéfini,1mois,Accès à l'énergie ,"Etape 1 : Dépôt de dossier
Etape 2 : Envoi de la première demande à la JIRAMA
Etape 3 : Descente de la JIRAMA pour étude
Etape 4 : Devis de la JIRAMA
Etape 5 : Sortie du permis
Etape 6 : Paiement de droit","Firaisana
JIRAMA",,,,,,,,,,,
67,MID/CRA/C/P26,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service foncier,"Droit de reconnaissance du terrain domanial ""droit d'affichage""",G2C,"▪ Loi n° 2008-014 Relative au domaine privé de l'Etat, des Collectivités Décentralisées et des personnes morales de Droit public
▪ Décret n° 2010-233 Fixant les modalités d'application de la loi n°2008-014 du 23 juillet 2008 sur le Domaine privé de l'Etat, des Collectivités Décentralisées et des personnes morales de droit public ",Gratuit,"Plan, 
Certificat de situation juridique",PV,Commune Rurale d'Ambohimangakely Porte 12,Toute personne souhaitant vérifier le propriétaire d'un terrain,AUTORISATION,A vie ,Indéfini,1j,Patrimoine ,"Etape 1 : Visa du fokontany
Etape 2 : Demande de certificat de situation juridique auprès du tribunal terrier,
Etape 3 : Dépôt de dossier,",Ministère de l'Aménagement du Territoire et des Services Fonciers (MATSF),Tribunal terrier Ambulant (TTA),,,,,,,,,,
