ID,SERVICE_NAME,SERVICE_TYPE,TENANT,DEPARTMENT,CATEGORY,DESCRIPTION,LEGAL_TEXT,COST_MIN,COST_MAX,COST_CURRENCY,COST_NOTES,DOCUMENTS,PROCESSING_TIME,PROCESSING_TIME_NOTES,STEPS,ACCESS_MODE,STATUS,AUDIENCE,SUPPORT_CONTACT,ELIGIBILITY,OUTPUT_NAME
MID/DACCIM/C/P1,Autorisation de conversion des permis de conduire malagasy en permis de conduire international,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Service central d'Appui et coordination des centres immatriculateurs,Autorisation de conversion des permis de conduire malagasy en permis de conduire international. Toute personne possédant un permis de conduire de plus d'une année souhaitant un permis de conduire pour voyager,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",0,0,MGA,,Demande adressée à Monsieur le Ministre chargé de l'Intérieur indiquant le motif|le lieu et la durée de séjour|Une photocopie certifiée à l'original du permis de conduire|Une photocopie certifiée à l'original du Passeport et visa|Une photocopie certifiée à l'original du billet d'avion aller et retour,72 heures,Validité: Une fois,Certification des photocopies de documents demandés|Dépôt de dossie par le demandeur à la porte 204|Verification et traitement à la Porte 4 Anosy|Signature de l'autorisation de la Direction d'Appui et de Coordination des Centres Immatriculateurs|Délivrance de l'autorisation à la Porte 204,offline,active,citizens,"Porte 204 
Service central d'Appui et de coordination du centre d'immatriculation DACCIM Ambohidahy",Toute personne possédant un permis de conduire de plus d'une année souhaitant un permis de conduire pour voyager,Autorisation de conversion de permis de conduire en permis international
MID/DACCIM/C/P2,Certificat d'authenticité de permis de conduire,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Service central d'Appui et coordination des centres immatriculateurs,Certificat d'authenticité de permis de conduire. Toute personne souhaitant authentifier son permis de conduire,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",0,0,MGA,,Demande adressée à Monsieur le Ministre chargé de l'Intérieur indiquant le motif|le lieu et la durée de séjour|Une photocopie certifiée à l'original du permis de conduire|Une photocopie certifiée à l'original du Passeport,72 heures,Validité: A vie,Certification des photocopies de documents demandés|Dépôt de dossier par le demandeur à la porte 204|Verification et traitement à la Porte 4 Anosy|Signature de l'autorisation de la Direction d'Appui et de Coordination des Centres Immatriculateurs|Délivrance de l'autorisation à la Porte 204,offline,active,citizens,"Porte 204 
Service central d'Appui et de coordination du centre d'immatriculation DACCIM Ambohidahy",Toute personne souhaitant authentifier son permis de conduire,Certificat d'authenticité
MID/DACCIM/C/P3,Dérogation à l'âge légal de passage examen de permis de conduire pour les mineurs âgés de 17 ans 7 mois,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Service central d'Appui et coordination des centres immatriculateurs,Dérogation à l'âge légal de passage examen de permis de conduire pour les mineurs âgés de 17 ans 7 mois. Parents des enfants âgés de 17 ans et 7 mois,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",0,0,MGA,,Demande de dérogation à l'âge légal adressée à Monsieur le Ministre chargé de l'intérieur légalisé|Engagement parental à supporter les dégâts matériels et corporels provoqués par l'enfant le jour d'examen et jusqu'à l'âge légal légalisé|Bulletin de naissance ou copie d'acte de naissance,72 heures,Validité: Jusqu'à la majorité (18 ans),Dépôt de dossier par le demandeur et Réception des dossiers à la Porte 4 Anosy|Verification et traitement à la Porte 4 Anosy|Vérification des dossiers à la Porte 204 Centres Immatriculateurs Ambohidahy|Signature du projet de dérogation par le chef de service|Signature du projet de dérogation par le directeur|Signature du projet de dérogation par le directeur général|Signature du projet de dérogation par le SG ou le Ministre|Délivrance de la dérogation à la Porte 4 Anosy,offline,active,citizens,"Porte 4 Anosy
Service central d'Appui et de coordination du centre d'immatriculation DACCIM Ambohidahy",Parents des enfants âgés de 17 ans et 7 mois,Autorisation de passer l'examen
MID/DACCIM/C/P4,Certificat de non infraction,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Service central d'Appui et coordination des centres immatriculateurs,Certificat de non infraction. Toute personne souhaitant un certificat de non infraction,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",0,0,MGA,,Demande de l'intéressé|Photocopie certifiée conforme du permis de conduire|Certificat de résidence,72 heures,Validité: A vie,Certification des photocopies de documents demandés|Dépôt de dossier par le demandeur à la porte 204 et vérification|Recherche et traitement à la Porte 4 Anosy|Signature du certificat auprès du DACCIM|Délivrance de l'autorisation à la Porte 204,offline,active,citizens,"Porte 204 
Service central d'Appui et de coordination du centre d'immatriculation DACCIM Ambohidahy",Toute personne souhaitant un certificat de non infraction,Certificat de non infraction
MID/DACCIM/C/P5,Permis de conduire Malagasy (Nouveau ),G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Permis de conduire Malagasy (Nouveau ). Tout citoyen ou étranger résident ayant 18 ans et plus,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",38000,38000,MGA,"Droit d'enregistrement de permis biométrique :38000 Ar, 
 320 Ar/Catégorie",Bordereau d'envoi auto-école|Photocopie CIN certifiée|Certificat de résidence|Droit d'enregistrement de permis biométrique : 38000 MGA|320 MGA/Catgorie|Chemise dossier verte,45 jours,"Validité: Catégorie A-B: dépend de la date de naissance de la personne titulaire du PC,
 Catégorie C-D-E: si 60 ans et plus 1ans/ si 50 à 59 2 ans/ si 40 à 49 ans 3ans/ si moins de 40 ans 5ans","Paiement du cout à l'accuiel|Octroi avis de paiement|Paiement 38 000 Ariary à la Porte 19|Enregistrement informations (non et catégorie de permis)|Prise de photo et d'empreinte et signature électronique et validation avant impression à la Porte 202|Saisie des informations détaillés (identité civil, informations permis)|Controle des informations|Validation des informations|Organisation des planning d'impression des permis|Impression à la Porte 24|Délivrance permis à la Porte 24",offline,active,"citizens,residents","Centres Immatriculateurs des six provinces
Ambohidahy  porte 24",Tout citoyen ou étranger résident ayant 18 ans et plus,Permis biométrique
MID/DACCIM/C/P6,Permis de conduire (Extension),G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Permis de conduire (Extension). Tout citoyen ou étranger résident titulaire d'un permis B de 1ans et plus,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",38000,38000,MGA,"Droit d'enregistrement extention du permis de conduire (permis biométrique) :38000 Ar, 
 320 Ar/Catégorie",Bordereau d'envoi auto-école|Certificat de résidence|Permis de conduire original + photocopie certifiée|Certificat médical|Droit d'enregistrement extention du permis de conduire (permis biométrique): 38000 MGA|320 MGA/Catégorie|Chemise dossier verte,45 jours/ si 60 ans et plus 1 jour,Validité: Permis C-D-E: si 60 ans et plus 1ans/ si 50 à 59 2ans/ si 40 à 49ans 3ans/ si moins de 40 ans 5ans,"Paiement du cout à l'accuiel|Octroi avis de paiement|Paiement 38 000 Ariary à la Porte 19|Enregistrement informations (non et catégorie de permis)|Prise de photo et d'empreinte et signature électronique et validation avant impression à la Porte 202|Saisie des informations détaillés (identité civil, informations permis)|Controle des informations|Validation des informations|Organisation des planning d'impression des permis|Impression à la Porte 24|Délivrance permis à la Porte 24",offline,active,"citizens,residents","Centres Immatriculateurs des six provinces
Ambohidahy  porte 24",Tout citoyen ou étranger résident titulaire d'un permis B de 1ans et plus,Permis biométrique
MID/DACCIM/C/P7,Permis de conduire (Médical),G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Permis de conduire (Médical). Toute personne titulaire d'un permis de conduire médical dont la date de validité du permis est expirée,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",38000,38000,MGA,Droit d'enregistrement extention du permis de conduire (permis biométrique) : 38000 MGA,Photocopie CNI certifiée|Certificat médical par le BMH ou la HJRA|Certificat de résidence,45 jours/ si 60 ans et plus 1 jour,Validité: Permis C-D-E: si 60 ans et plus 1ans/ si 50 à 59 2ans/ si 40 à 49ans 3ans/ si moins de 40 ans 5ans,"Paiement du cout à l'accuiel|Octroi avis de paiement|Paiement 38 000 Ariary à la Porte 19|Enregistrement informations (non et catégorie de permis)|Prise de photo et d'empreinte et signature électronique et validation avant impression à la Porte 202|Saisie des informations détaillés (identité civil, informations permis)|Controle des informations|Validation des informations|Organisation des planning d'impression des permis|Impression à la Porte 24|Délivrance permis à la Porte 24",offline,active,citizens,"Centres Immatriculateurs des six provinces
Ambohidahy  porte 24",Toute personne titulaire d'un permis de conduire médical dont la date de validité du permis est expirée,Permis biométrique
MID/DACCIM/C/P8,Permis de conduire (duplicata),G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Permis de conduire (duplicata). Toute personne ayant perdu son permis,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",320,320,MGA,320 Ar/ Catégorie,Attestation déclaration de perte|Protocopie CNI certifiée|Certificat de résidence,45 jours/ si 60 ans et plus 1 jour,"Validité: Catégorie A-B: dépend de la date de naissance de la personne titulaire du PC,
 Catégorie C-D-E: si 60 ans et plus 1ans/ si 50 à 59 2ans/ si 40 à 49ans 3ans/ si moins de 40 ans 5ans","Paiement du cout à l'accuiel|Octroi avis de paiement|Paiement 38 000 Ariary à la Porte 19|Enregistrement informations (non et catégorie de permis)|Prise de photo et d'empreinte et signature électronique et validation avant impression à la Porte 202|Saisie des informations détaillés (identité civil, informations permis)|Controle des informations|Validation des informations|Organisation des planning d'impression des permis|Impression à la Porte 24|Délivrance permis à la Porte 24",offline,active,citizens,"Centres Immatriculateurs des six provinces
Ambohidahy  porte 24",Toute personne ayant perdu son permis,Permis biométrique
MID/DACCIM/C/P9,Conversion permis de conduire étranger en permis de conduire Malagasy,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Conversion permis de conduire étranger en permis de conduire Malagasy. Tout étranger résident titulaire d'un permis de conduire de son pays d'origine,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",38000,38000,MGA,"Droit d'enregistrementextention du permis de conduire(permis biométrique) :38000 MGA , 
 320 Ar/ Catégorie",Demande sur papier libre|Photocopie du Permis de conduire étranger|Permis de conduire étranger|Photocopie CIN|Photocopie passeport et carte de résident|Certificat de résidence|Traduction permis de conduire|Attestation d'emploi,45 jours,Validité: Selon catégorie et âge du titulaire du permis,"Paiement du cout à l'accuiel|Octroi avis de paiement|Paiement 38 000 Ariary à la porte 19|Enregistrement informations (non et catégorie de permis)|Prise de photo et d'empreinte et signature électronique et validation avant impression à la porte 202|Saisie des informations détaillés (identité civil, informations permis)|Controle des informations|Validation des informations|Organisation des planning d'impression des permis|Impression à la porte 24|Délivrance permis à la porte 24",offline,active,"citizens,residents",Centres Immatriculateurs Ambohidahy porte 202,Tout étranger résident titulaire d'un permis de conduire de son pays d'origine,Permis biométrique malagasy
MID/DACCIM/C/P10,Demande de carte grise pour véhicule neuf ou d'occasion importés par les  particuliers,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Demande de carte grise pour véhicule neuf ou d'occasion importés par les  particuliers. Tout citoyen ou étranger résident ayant importé un véhicule neuf ou d'occasion,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",75300,75300,MGA,Droit carte grise 75 300 Ar,Procès verbal de réception technique délivré par la DGRS (Direction Générale de la Sécurité Routière)|Carte grise originale étrangère|Modèle|Quittance de paiement|DAU|Connaissement|SGS|Déclaration sur l'honneur signature à légaliser|Photocopie certifiée conforme à l'original d'une pièce d'identité|Certificat de résidence propriétaire|Droit :|200 MGA/cheval droit d'immatriculation|750300 MGA carte grise|Chemise dossier: rose si immatriculation/bleu si mutation,30 jours ouvrable,Validité: A vie,"Dépot des dossers au guichet unique rez de chaussée et remplissage des formulaires ( acte de ventes véhicules, déclaration de responsabilité et fiche de suivi)|Enregistrement dossier à la Porte 201 après paiement des droits et taxes|Organisation des planning d'impression de carte grise|Impression à la Porte 24|Scanner le plan d'archive électronique|Délivrance carte griseà la  Porte 201",offline,active,"citizens,residents",Centres Immatriculateurs Ambohidahy guichet unique rez de chaussé,Tout citoyen ou étranger résident ayant importé un véhicule neuf ou d'occasion,Carte grise biométrique
MID/DACCIM/C/P11,Autorisation de mise en circulation de véhicules de transport en commun et voiture de location,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Autorisation de mise en circulation de véhicules de transport en commun et voiture de location. Toute personne possédant des véhicules de transport en commun ou voiture de location,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",0,0,MGA,,Visa carte violette|Carnets d'entretien,3 jours,Validité: 6 mois,"Dépôt des carnets d'entretien et documents,
Etae 2:  Signature par le responsable|Réception dossier de la part de la Direction Générale de la Sécurité Routière à la Porte 18|Vérification des dossiers à la Porte 18|Signature de la carte violette par le responsable porte 18|Délivrance de la carte violette auprès de la guichet unique",offline,active,citizens,Centres Immatriculateurs Ambohidahy guichet unique rez de chaussé,Toute personne possédant des véhicules de transport en commun ou voiture de location,Carte violette
MID/DACCIM/C/P12,Immatriculation et mutation,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Immatriculation et mutation. Toute personne souhaitant immatriculer et muter un véhicule,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",200,200,MGA,"Droits d'immatriculation: 200 Ar,
 Carte grise : 75 300 Ar
 Droit de mutation selon valeur du véhicule, caractéristique du véhicule",Déclaration sur l'honneur avec les signatures légalisées des deux parties|DECLARATION DE RESPONSABILITE ET ENGAGEMENT SUR L'HONNEUR|Ancienne carte grise dûment visée par le ministère de l'Intérieur au service de contrôle d'immatriculation et des permis de conduire (Anosy)|Certificat de non gage moins de 03 mois dûment visé par le Ministère de l'Intérieur au service du contrôle d'immatriculation et des permis de conduire (Anosy)|Acte de vente avec les signatures légalisées des 02 parties|Photocopies certifiées d'une pièce d'identité des 02 parties|Certificat de résidence acheteur|Chemise dossier rose|Surplus de dossier si société et ONG selon leurs cas,30 jours ouvrable,Validité: A vie,"Dépôt des dossiers à la réception au guichet unique|Vérification par 2 modalités: diagonale par le SPA et par la déléguation au TRANO FITARATRA|Division ou dispacting de la vérification:  mutation, duplicata, transformation et immatriculation|Paiement des droits et taxes si le dossier est  recevable dans les 4 cas mais au Trésor pour la mutation|Enregistrement interne et légalisation|Enregistrement de quittance de paiement  par scan QR code|Revérification des 4 cas|Validation des dossiers|Délivrance de ticket de rendez vous pour la prise de carte grise|Planning d'impression et scan des dossiers en interne|Délivrance de la carte grise pour récupération par le demandeur à la porte 201",offline,active,citizens,Centres Immatriculateurs Ambohidahy guichet unique rez de chaussé,Toute personne souhaitant immatriculer et muter un véhicule,Carte grise biométrique
MID/DACCIM/C/13,Changement de résidence,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Changement de résidence. Tout citoyen ou étranger résident ayant changé de résidence,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",200,200,MGA,"Droit d'immatriculation : 200 Ar/Cheval,
 Carte grise : 75 000 Ar",Déclaration sur l'honneur avec signature légaliséé du propriétaire|DECLARATION DE RESPONSABILITE ET ENGAGEMENT SUR L'HONNEUR|Ancienne carte grise visée par le Ministère de l'Intérieur|au service du contrôle d'immatriculation et des permis de conduire (Anosy)|Photocopie certifiée conforme à l'original d'une pièce d'identité|Certificat de résidence propriétaire|Chemise dossier rose,30 jours ouvrable,Validité: A vie,"Dépôt des dossiers à la réception au guichet unique|Vérification par 2 modalités: diagonale par le SPA et par la déléguation au TRANO FITARATRA|Division ou dispacting de la vérification:  mutation, duplicata, transformation et immatriculation|Paiement des droits et taxes si le dossier est  recevable dans les 4 cas mais au Trésor pour la mutation|Enregistrement interne et légalisation|Enregistrement de quittance de paiement  par scan QR code|Revérification des 4 cas|Validation des dossiers|Délivrance de ticket de rendez vous pour la prise de carte grise|Planning d'impression et scan des dossiers en interne|Délivrance de la carte grise pour récupération par le demandeur à la porte 201",offline,active,"citizens,residents",Centres Immatriculateurs Ambohidahy guichet unique rez de chaussé,Tout citoyen ou étranger résident ayant changé de résidence,Carte grise biométrique
MID/DACCIM/C/P14,Véhicule neuf importé par les concessionnaires,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Véhicule neuf importé par les concessionnaires. Toute personne souhaitant acheter un véhicule neuf importé par un concessionnaire,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",200,200,MGA,"Droit d'immatriculation: 200 Ar/Cheval,
 Carte grise : 75 000 Ar, 
 Droit fixe d'immatriculation : 40 000 Ar",Déclaration de mise en circulation|Procès verbal de réception technique délivré par la Direction Générale de la Sécurité Routière|Certificat de conformité pour les véhicules neuf sortant du garage (VNG)|Certificat pour servir à l'immatriculation délivré par le service des Douanes|Certificat ou Attestation de vente délivrée par le concessionnaire|Photocopie d'une pièce d'identité de l'acquéreur visée par le concessionnaire|Certificat de résidence|Chemise dossier verte,30 jours ouvrable,Validité: A vie,Constitution de  dossier auprès du concessionnaire (propriétaire)|Déposer le dossier auprès du Centres Immatriculateurs Ankadimbahoaka|Organisation des planning d'impression de carte grise|Impression à la Porte 14 Centres Immatriculateurs Ambohida|Scanner le plan d'archive électronique|Délivrance carte grise à la Porte 201 Centres Immatriculateurs Ambohida,offline,active,citizens,CIM Ankadimbahoaka Bâtiment Alhambra 1er étage,Toute personne souhaitant acheter un véhicule neuf importé par un concessionnaire,Carte grise biométrique
MID/DACCIM/C/P15,Mutation vente entre particuliers,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Mutation vente entre particuliers. Toute personne souhaitant muter ou vendre un véhicule à un particulier,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",5,5,MGA,"Droit d'enregistrement selon caractéristique du véhicule; 5% de la valeur du véhicule 
 Droit carte grise: 75 300 Ar",Déclaration sur l'honneur avec légalisation de signature des 02 parties|DECLARATION DE RESPONSABILITE ET ENGAGEMENT SUR L'HONNEUR|Ancienne carte grise|Acte de vente à enregistrer avec légalisation des signatures des 02 parties|Photocopie certifiée conforme à l'original des pièces d'identité des 02 parties|Certificat de résidence Acheteur,30 jours ouvrable,Validité: A vie,Dépôt des dossiers à la réception au guichet unique|Paiement des droits et taxes si dossier recevable,offline,active,citizens,Centres Immatriculateurs Ambohidahy guichet unique rez de chaussé,Toute personne souhaitant muter ou vendre un véhicule à un particulier,Carte grise biométrique au nom du nouveau propriétaire
MID/DACCIM/C/P16,Mutation entre époux,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Mutation entre époux. Tous les époux souhaitant faire une mutation d'un véhicule l'un à l'autre,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",75300,75300,MGA,"Droit d'enregistrement
 Droit de CG 75 300 Ar",Déclarartion sur l'honneur signature des 02 époux à légaliser|DECLARATION DE RESPONSABILITE ET ENGAGEMENT SUR L'HONNEUR|Carte grise originale|Acte de cession: contrat entre les deux époux à légaliser et à enregistrer|Photocopie certifiée conforme à l'original des pièces d'identité des deux époux|Acte de mariage des deux époux|Certificat de résidence de l'acquéreur,30 jours ouvrable,Validité: A vie,"Dépôt des dossiers à la réception au guichet unique|Vérification par 2 modalités: diagonale par le SPA et par la déléguation au TRANO FITARATRA|Division ou dispacting de la vérification:  mutation, duplicata, transformation et immatriculation|Paiement des droits et taxes si le dossier est  recevable dans les 4 cas mais au Trésor pour la mutation|Enregistrement interne et légalisation|Enregistrement de quittance de paiement  par scan QR code|Revérification des 4 cas|Validation des dossiers|Délivrance de ticket de rendez vous pour la prise de carte grise|Planning d'impression et scan des dossiers en interne|Délivrance de la carte grise pour récupération par le demandeur à la porte 201",offline,active,citizens,Centres Immatriculateurs Ambohidahy guichet unique rez de chaussé,Tous les époux souhaitant faire une mutation d'un véhicule l'un à l'autre,Carte grise biométrique au nom de l'un des époux
MID/DACCIM/C/P17,Mutation héritier en cas de décès du propriétaire,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Mutation héritier en cas de décès du propriétaire. L'héritier du propriétaire décédé souhaitant effectuer une mutation du véhicule hérité,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",75300,75300,MGA,Droit de CG 75 300 Ar,Déclaration sur l'honneur dont signature du déclarant à certifier|DECLARATION DE RESPONSABILITE ET ENGAGEMENT SUR L'HONNEUR|Ancienne carte grise|Acte de décès|Acte de notoriété|Acte de tutelle pour les mineurs|Photocopies certifiées conforme à l'original des pièces d'identité des héritiers majeurs civils (21 ans)|Accords des héritiers avec législation de signatures|Certificat de paiement/Centre fiscal|Certificat de résidence de l'acquéreur,30 jours ouvrable,Validité: A vie,"Dépôt des dossiers à la réception au guichet unique|Vérification par 2 modalités: diagonale par le SPA et par la déléguation au TRANO FITARATRA|Division ou dispacting de la vérification:  mutation, duplicata, transformation et immatriculation|Paiement des droits et taxes si le dossier est  recevable dans les 4 cas mais au Trésor pour la mutation|Enregistrement interne et légalisation|Enregistrement de quittance de paiement  par scan QR code|Revérification des 4 cas|Validation des dossiers|Délivrance de ticket de rendez vous pour la prise de carte grise|Planning d'impression et scan des dossiers en interne|Délivrance de la carte grise pour récupération par le demandeur à la porte 201",offline,active,citizens,Centres Immatriculateurs Ambohidahy guichet unique rez de chaussé,L'héritier du propriétaire décédé souhaitant effectuer une mutation du véhicule hérité,Carte grise au nom de l'un des heritiers
MID/DACCIM/C/P18,Mutation de vente par une société,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Mutation de vente par une société. Toute personne ayant acheté un véhicule auprès d'une société,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",5,5,MGA,Droit d'enregistrement selon caractéristique du véhicule; 5% de la valeur du véhicule,Déclaration sur l'honneur|DECLARATION DE RESPONSABILITE ET ENGAGEMENT SUR L'HONNEUR|Ancienne carte grise|Acte de vente avec légalisation des signatures des 02 parties|Statut de la société ou acte justifiant le pouvoir signataire du représentant de la société (STAT|NIF|RCS|PV DE NOMINATION)|Photocopie certifiée conforme à l'original des pièces d'identité des 02 parties|Certificat de résidence ou d'existence de l'acquéreur,30 jours ouvrable,Validité: A vie,"Dépôt des dossiers à la réception au guichet unique|Vérification par 2 modalités: diagonale par le SPA et par la déléguation au TRANO FITARATRA|Division ou dispacting de la vérification:  mutation, duplicata, transformation et immatriculation|Paiement des droits et taxes si le dossier est  recevable dans les 4 cas mais au Trésor pour la mutation|Enregistrement interne et légalisation|Enregistrement de quittance de paiement  par scan QR code|Revérification des 4 cas|Validation des dossiers|Délivrance de ticket de rendez vous pour la prise de carte grise|Planning d'impression et scan des dossiers en interne|Délivrance de la carte grise pour récupération par le demandeur à la porte 201",offline,active,"citizens,businesses",Ambohidahy guichet unique rez de chaussé,Toute personne ayant acheté un véhicule auprès d'une société,Carte gise biométrique au nom du nouveau propriétaire
MID/DACCIM/C/P19,Carte grise duplicata : usage,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Carte grise duplicata : usage. Toute personne souhaitant réaliser un duplicata de sa carte grise,"Arrêté n°13382/2023 du 31 Mars 2023 fixant les modalités d'organisation , de fonctionnement et les attributions des centres immatriculateurs de Madagascar",75300,75300,MGA,Droit CG 75 300 Ar,Déclaration sur l'honneur|DECLARAYION DE RESPONSABILITE ET ENGAGEMENT SUR L'HONNEUR|Signature à légaliser|Carte grise originale|Photocopie certifiée conforme à l'original d'une pièce d'identité,Indéfini,Validité: A vie,"Dépôt des dossiers à la réception au guichet unique|Vérification par 2 modalités: diagonale par le SPA et par la déléguation au TRANO FITARATRA|Division ou dispacting de la vérification:  mutation, duplicata, transformation et immatriculation|Paiement des droits et taxes si le dossier est  recevable dans les 4 cas mais au Trésor pour la mutation|Enregistrement interne et légalisation|Enregistrement de quittance de paiement  par scan QR code|Revérification des 4 cas|Validation des dossiers|Délivrance de ticket de rendez vous pour la prise de carte grise|Planning d'impression et scan des dossiers en interne|Délivrance de la carte grise pour récupération par le demandeur à la porte 201",offline,active,citizens,Ambohidahy guichet unique rez de chaussé,Toute personne souhaitant réaliser un duplicata de sa carte grise,Carte grise biométrique au nom du propriétaire
MID/DACCIM/C/P20,Carte grise duplicata : perte,G2C,MID (Ministère de l'Intérieur et de la Décentralisation),DACCIM (Direction d'Appui et de Coordination des Centres Immatriculateurs),Centres immatriculateurs,Carte grise duplicata : perte. Toute personne ayant perdu sa carte grise," ",300,300,MGA,"300 Ar duplicata de la carte grise, 
 75 000 Ar carte grise",Déclaration sur l'honneur|DECLARATION DE RESPONSABILITE ET ENGAGEMENT SUR L'HONNEUR|Signature à légaliser|Photocopie certifiée conforme à l'original d'une pièce d'identité|Déclaration de perte de la police ou par la Gendarmerie,Indéfini,Validité: A vie,"Dépôt des dossiers à la réception au guichet unique|Vérification par 2 modalités: diagonale par le SPA et par la déléguation au TRANO FITARATRA|Division ou dispacting de la vérification:  mutation, duplicata, transformation et immatriculation|Paiement des droits et taxes si le dossier est  recevable dans les 4 cas mais au Trésor pour la mutation|Enregistrement interne et légalisation|Enregistrement de quittance de paiement  par scan QR code|Revérification des 4 cas|Validation des dossiers|Délivrance de ticket de rendez vous pour la prise de carte grise|Planning d'impression et scan des dossiers en interne|Délivrance de la carte grise pour récupération par le demandeur à la porte 201",offline,active,citizens,Centres Immatricualteurs Ambohidahy guichet unique rez de chaussé,Toute personne ayant perdu sa carte grise,Carte grise biométrique au nom du propriétaire
